HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data);;;;;;;
;;;;
Provider;MINES ParisTech / Armines / Transvalor (France);;;;;;;;;;
2024.0;7.0;25.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;25.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;25.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;25.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;7.0;0.0;0.0;0.0;0.0;2.0;32.0;0.0;0.0
2024.0;7.0;26.0;8.0;101.6;101.6;86.4;116.8;2.0;354.8;123.1;101.6
2024.0;7.0;26.0;9.0;248.8;248.8;211.4;286.0;2.0;655.6;367.9;248.8
2024.0;7.0;26.0;10.0;506.3;506.3;430.3;582.2;2.0;913.9;603.7;506.3
2024.0;7.0;26.0;11.0;498.9;498.9;424.0;573.7;2.0;1112.1;791.0;498.9
2024.0;7.0;26.0;12.0;749.6;749.6;637.1;862.1;2.0;1236.6;910.4;749.6
2024.0;7.0;26.0;13.0;568.6;568.6;483.3;653.9;2.0;1279.1;951.4;568.6
2024.0;7.0;26.0;14.0;692.5;692.5;588.6;796.4;2.0;1236.6;910.4;692.5
2024.0;7.0;26.0;15.0;587.1;587.1;499.1;675.3;2.0;1112.1;791.0;587.1
2024.0;7.0;26.0;16.0;489.2;489.2;415.9;562.7;2.0;913.9;603.7;489.2
2024.0;7.0;26.0;17.0;287.2;287.2;244.1;330.2;2.0;655.6;367.9;287.2
2024.0;7.0;26.0;18.0;103.9;103.9;88.4;119.5;2.0;354.8;123.1;103.9
2024.0;7.0;26.0;19.0;0.0;0.0;0.0;0.0;2.0;32.0;0.0;0.0
2024.0;7.0;26.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;26.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;7.0;0.0;0.0;0.0;0.0;2.0;31.7;0.0;0.0
2024.0;7.0;27.0;8.0;73.6;73.6;62.6;84.7;2.0;355.0;123.2;73.6
2024.0;7.0;27.0;9.0;310.2;310.2;263.6;356.7;2.0;656.2;368.5;310.2
2024.0;7.0;27.0;10.0;410.1;410.1;348.6;471.5;2.0;915.0;604.7;410.1
2024.0;7.0;27.0;11.0;580.1;580.1;493.0;667.1;2.0;1113.5;792.3;580.1
2024.0;7.0;27.0;12.0;756.7;756.7;643.2;870.3;2.0;1238.3;911.9;756.7
2024.0;7.0;27.0;13.0;784.1;784.1;666.5;901.6;2.0;1280.8;952.9;784.1
2024.0;7.0;27.0;14.0;642.6;642.6;546.2;739.0;2.0;1238.3;911.9;642.6
2024.0;7.0;27.0;15.0;498.5;498.5;423.6;573.2;2.0;1113.5;792.3;498.5
2024.0;7.0;27.0;16.0;469.7;469.7;399.2;540.1;2.0;915.0;604.7;469.7
2024.0;7.0;27.0;17.0;251.0;251.0;213.3;288.6;2.0;656.2;368.5;251.0
2024.0;7.0;27.0;18.0;101.7;101.7;86.4;116.9;2.0;355.0;123.2;101.7
2024.0;7.0;27.0;19.0;0.0;0.0;0.0;0.0;2.0;31.7;0.0;0.0
2024.0;7.0;27.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;27.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;7.0;0.0;0.0;0.0;0.0;2.0;31.3;0.0;0.0
2024.0;7.0;28.0;8.0;100.4;100.4;85.4;115.4;2.0;355.1;123.3;100.4
2024.0;7.0;28.0;9.0;241.2;241.2;205.0;277.3;2.0;656.9;369.0;241.2
2024.0;7.0;28.0;10.0;390.3;390.3;331.7;448.9;2.0;916.1;605.7;390.3
2024.0;7.0;28.0;11.0;597.2;597.2;507.7;686.8;2.0;1114.9;793.6;597.2
2024.0;7.0;28.0;12.0;741.9;741.9;630.6;853.2;2.0;1239.9;913.4;741.9
2024.0;7.0;28.0;13.0;758.4;758.4;644.6;872.2;2.0;1282.5;954.5;758.4
2024.0;7.0;28.0;14.0;670.4;670.4;569.9;771.0;2.0;1239.9;913.4;670.4
2024.0;7.0;28.0;15.0;507.9;507.9;431.7;584.0;2.0;1114.9;793.6;507.9
2024.0;7.0;28.0;16.0;397.6;397.6;337.9;457.3;2.0;916.1;605.7;397.6
2024.0;7.0;28.0;17.0;243.5;243.5;207.0;280.0;2.0;656.9;369.0;243.5
2024.0;7.0;28.0;18.0;97.3;97.3;82.8;111.9;2.0;355.1;123.3;97.3
2024.0;7.0;28.0;19.0;0.0;0.0;0.0;0.0;2.0;31.3;0.0;0.0
2024.0;7.0;28.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;28.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;7.0;0.0;0.0;0.0;0.0;2.0;30.9;0.0;0.0
2024.0;7.0;29.0;8.0;77.6;77.6;66.0;89.3;2.0;355.3;123.3;77.6
2024.0;7.0;29.0;9.0;224.2;224.2;190.6;257.8;2.0;657.6;369.6;224.2
2024.0;7.0;29.0;10.0;445.5;445.5;378.6;512.3;2.0;917.2;606.6;445.5
2024.0;7.0;29.0;11.0;527.9;527.9;448.8;607.1;2.0;1116.4;794.9;527.9
2024.0;7.0;29.0;12.0;627.3;627.3;533.2;721.5;2.0;1241.6;915.0;627.3
2024.0;7.0;29.0;13.0;783.8;783.8;666.2;901.3;2.0;1284.3;956.1;783.8
2024.0;7.0;29.0;14.0;752.0;752.0;639.2;864.9;2.0;1241.6;915.0;752.0
2024.0;7.0;29.0;15.0;522.7;522.7;444.3;601.1;2.0;1116.4;794.9;522.7
2024.0;7.0;29.0;16.0;412.6;412.6;350.7;474.5;2.0;917.2;606.6;412.6
2024.0;7.0;29.0;17.0;308.3;308.3;262.0;354.5;2.0;657.6;369.6;308.3
2024.0;7.0;29.0;18.0;88.8;88.8;75.4;102.1;2.0;355.3;123.3;88.8
2024.0;7.0;29.0;19.0;0.0;0.0;0.0;0.0;2.0;30.9;0.0;0.0
2024.0;7.0;29.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;29.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;7.0;0.0;0.0;0.0;0.0;2.0;30.5;0.0;0.0
2024.0;7.0;30.0;8.0;84.9;84.9;72.1;97.6;2.0;355.5;123.4;84.9
2024.0;7.0;30.0;9.0;309.4;309.4;262.9;355.8;2.0;658.3;370.1;309.4
2024.0;7.0;30.0;10.0;452.2;452.2;384.3;520.0;2.0;918.3;607.6;452.2
2024.0;7.0;30.0;11.0;474.2;474.2;403.1;545.2;2.0;1117.8;796.2;474.2
2024.0;7.0;30.0;12.0;681.1;681.1;578.9;783.2;2.0;1243.3;916.6;681.1
2024.0;7.0;30.0;13.0;736.8;736.8;626.3;847.3;2.0;1286.0;957.7;736.8
2024.0;7.0;30.0;14.0;557.1;557.1;473.5;640.6;2.0;1243.3;916.6;557.1
2024.0;7.0;30.0;15.0;583.4;583.4;496.0;671.0;2.0;1117.8;796.2;583.4
2024.0;7.0;30.0;16.0;501.6;501.6;426.4;576.8;2.0;918.3;607.6;501.6
2024.0;7.0;30.0;17.0;229.3;229.3;195.0;263.8;2.0;658.3;370.1;229.3
2024.0;7.0;30.0;18.0;96.3;96.3;81.9;110.7;2.0;355.5;123.4;96.3
2024.0;7.0;30.0;19.0;0.0;0.0;0.0;0.0;2.0;30.5;0.0;0.0
2024.0;7.0;30.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;30.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;7.0;0.0;0.0;0.0;0.0;2.0;30.1;0.0;0.0
2024.0;7.0;31.0;8.0;80.7;80.7;68.6;92.8;2.0;355.6;123.5;80.7
2024.0;7.0;31.0;9.0;291.9;291.9;248.1;335.6;2.0;659.0;370.7;291.9
2024.0;7.0;31.0;10.0;378.4;378.4;321.7;435.2;2.0;919.4;608.6;378.4
2024.0;7.0;31.0;11.0;568.2;568.2;482.9;653.4;2.0;1119.3;797.6;568.2
2024.0;7.0;31.0;12.0;628.9;628.9;534.5;723.2;2.0;1245.0;918.1;628.9
2024.0;7.0;31.0;13.0;739.0;739.0;628.2;849.9;2.0;1287.8;959.4;739.0
2024.0;7.0;31.0;14.0;654.8;654.8;556.5;752.9;2.0;1245.0;918.1;654.8
2024.0;7.0;31.0;15.0;675.6;675.6;574.3;777.0;2.0;1119.3;797.6;675.6
2024.0;7.0;31.0;16.0;452.2;452.2;384.3;520.0;2.0;919.4;608.6;452.2
2024.0;7.0;31.0;17.0;261.3;261.3;222.1;300.5;2.0;659.0;370.7;261.3
2024.0;7.0;31.0;18.0;80.0;80.0;67.9;91.9;2.0;355.6;123.5;80.0
2024.0;7.0;31.0;19.0;0.0;0.0;0.0;0.0;2.0;30.1;0.0;0.0
2024.0;7.0;31.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;7.0;31.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;7.0;0.0;0.0;0.0;0.0;2.0;29.7;0.0;0.0
2024.0;8.0;1.0;8.0;82.1;82.1;69.7;94.4;2.0;355.8;123.6;82.1
2024.0;8.0;1.0;9.0;295.7;295.7;251.3;340.1;2.0;659.7;371.2;295.7
2024.0;8.0;1.0;10.0;501.8;501.8;426.5;577.0;2.0;920.6;609.6;501.8
2024.0;8.0;1.0;11.0;546.5;546.5;464.6;628.5;2.0;1120.8;798.9;546.5
2024.0;8.0;1.0;12.0;635.8;635.8;540.4;731.2;2.0;1246.7;919.7;635.8
2024.0;8.0;1.0;13.0;806.7;806.7;685.7;927.8;2.0;1289.6;961.0;806.7
2024.0;8.0;1.0;14.0;746.8;746.8;634.8;858.8;2.0;1246.7;919.7;746.8
2024.0;8.0;1.0;15.0;574.3;574.3;488.1;660.5;2.0;1120.8;798.9;574.3
2024.0;8.0;1.0;16.0;528.0;528.0;448.8;607.2;2.0;920.6;609.6;528.0
2024.0;8.0;1.0;17.0;232.5;232.5;197.7;267.4;2.0;659.7;371.2;232.5
2024.0;8.0;1.0;18.0;106.4;106.4;90.4;122.3;2.0;355.8;123.6;106.4
2024.0;8.0;1.0;19.0;0.0;0.0;0.0;0.0;2.0;29.7;0.0;0.0
2024.0;8.0;1.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;1.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;7.0;0.0;0.0;0.0;0.0;2.0;29.3;0.0;0.0
2024.0;8.0;2.0;8.0;92.2;92.2;78.4;106.0;2.0;356.0;123.7;92.2
2024.0;8.0;2.0;9.0;300.6;300.6;255.5;345.7;2.0;660.4;371.8;300.6
2024.0;8.0;2.0;10.0;506.4;506.4;430.4;582.4;2.0;921.8;610.6;506.4
2024.0;8.0;2.0;11.0;629.1;629.1;534.7;723.5;2.0;1122.3;800.3;629.1
2024.0;8.0;2.0;12.0;654.1;654.1;556.0;752.1;2.0;1248.4;921.3;654.1
2024.0;8.0;2.0;13.0;759.7;759.7;645.7;873.7;2.0;1291.4;962.7;759.7
2024.0;8.0;2.0;14.0;575.8;575.8;489.4;662.2;2.0;1248.4;921.3;575.8
2024.0;8.0;2.0;15.0;587.5;587.5;499.4;675.6;2.0;1122.3;800.3;587.5
2024.0;8.0;2.0;16.0;452.3;452.3;384.4;520.1;2.0;921.8;610.6;452.3
2024.0;8.0;2.0;17.0;289.3;289.3;245.9;332.6;2.0;660.4;371.8;289.3
2024.0;8.0;2.0;18.0;93.5;93.5;79.5;107.5;2.0;356.0;123.7;93.5
2024.0;8.0;2.0;19.0;0.0;0.0;0.0;0.0;2.0;29.3;0.0;0.0
2024.0;8.0;2.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;2.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;7.0;0.0;0.0;0.0;0.0;2.0;28.9;0.0;0.0
2024.0;8.0;3.0;8.0;76.7;76.7;65.2;88.3;2.0;356.1;123.7;76.7
2024.0;8.0;3.0;9.0;263.8;263.8;224.2;303.4;2.0;661.1;372.3;263.8
2024.0;8.0;3.0;10.0;499.8;499.8;424.8;574.7;2.0;922.9;611.6;499.8
2024.0;8.0;3.0;11.0;605.6;605.6;514.7;696.4;2.0;1123.8;801.7;605.6
2024.0;8.0;3.0;12.0;670.2;670.2;569.7;770.7;2.0;1250.1;922.9;670.2
2024.0;8.0;3.0;13.0;825.9;825.9;701.9;949.7;2.0;1293.2;964.4;825.9
2024.0;8.0;3.0;14.0;738.0;738.0;627.3;848.7;2.0;1250.1;922.9;738.0
2024.0;8.0;3.0;15.0;512.6;512.6;435.6;589.4;2.0;1123.8;801.7;512.6
2024.0;8.0;3.0;16.0;437.1;437.1;371.6;502.8;2.0;922.9;611.6;437.1
2024.0;8.0;3.0;17.0;311.7;311.7;264.9;358.4;2.0;661.1;372.3;311.7
2024.0;8.0;3.0;18.0;96.2;96.2;81.8;110.6;2.0;356.1;123.7;96.2
2024.0;8.0;3.0;19.0;0.0;0.0;0.0;0.0;2.0;28.9;0.0;0.0
2024.0;8.0;3.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;3.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;7.0;0.0;0.0;0.0;0.0;2.0;28.5;0.0;0.0
2024.0;8.0;4.0;8.0;107.9;107.9;91.8;124.1;2.0;356.3;123.8;107.9
2024.0;8.0;4.0;9.0;296.2;296.2;251.8;340.6;2.0;661.8;372.9;296.2
2024.0;8.0;4.0;10.0;482.5;482.5;410.2;554.9;2.0;924.1;612.6;482.5
2024.0;8.0;4.0;11.0;605.3;605.3;514.5;696.0;2.0;1125.4;803.0;605.3
2024.0;8.0;4.0;12.0;666.6;666.6;566.6;766.5;2.0;1251.9;924.5;666.6
2024.0;8.0;4.0;13.0;823.2;823.2;699.7;946.7;2.0;1295.1;966.1;823.2
2024.0;8.0;4.0;14.0;789.0;789.0;670.7;907.3;2.0;1251.9;924.5;789.0
2024.0;8.0;4.0;15.0;706.0;706.0;600.0;811.9;2.0;1125.4;803.0;706.0
2024.0;8.0;4.0;16.0;495.6;495.6;421.3;570.0;2.0;924.1;612.6;495.6
2024.0;8.0;4.0;17.0;326.9;326.9;277.9;375.9;2.0;661.8;372.9;326.9
2024.0;8.0;4.0;18.0;91.2;91.2;77.5;104.9;2.0;356.3;123.8;91.2
2024.0;8.0;4.0;19.0;0.0;0.0;0.0;0.0;2.0;28.5;0.0;0.0
2024.0;8.0;4.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;4.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;7.0;0.0;0.0;0.0;0.0;2.0;28.0;0.0;0.0
2024.0;8.0;5.0;8.0;78.5;78.5;66.7;90.3;2.0;356.4;123.9;78.5
2024.0;8.0;5.0;9.0;248.9;248.9;211.6;286.2;2.0;662.5;373.4;248.9
2024.0;8.0;5.0;10.0;508.5;508.5;432.2;584.8;2.0;925.3;613.7;508.5
2024.0;8.0;5.0;11.0;645.4;645.4;548.7;742.2;2.0;1126.9;804.4;645.4
2024.0;8.0;5.0;12.0;775.0;775.0;658.8;891.3;2.0;1253.7;926.1;775.0
2024.0;8.0;5.0;13.0;726.9;726.9;617.9;835.9;2.0;1296.9;967.8;726.9
2024.0;8.0;5.0;14.0;774.8;774.8;658.6;891.0;2.0;1253.7;926.1;774.8
2024.0;8.0;5.0;15.0;578.0;578.0;491.3;664.8;2.0;1126.9;804.4;578.0
2024.0;8.0;5.0;16.0;537.0;537.0;456.5;617.6;2.0;925.3;613.7;537.0
2024.0;8.0;5.0;17.0;254.8;254.8;216.6;293.1;2.0;662.5;373.4;254.8
2024.0;8.0;5.0;18.0;92.9;92.9;79.0;106.8;2.0;356.4;123.9;92.9
2024.0;8.0;5.0;19.0;0.0;0.0;0.0;0.0;2.0;28.0;0.0;0.0
2024.0;8.0;5.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;5.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;8.0;6.0;7.0;0.0;0.0;0.0;0.0;2.0;27.6;0.0;0.0
2024.0;8.0;6.0;8.0;84.6;84.6;71.9;97.3;2.0;356.6;123.9;84.6
2024.0;8.0;6.0;9.0;269.1;269.1;228.7;309.5;2.0;663.2;374.0;269.1
2024.0;8.0;6.0;10.0;410.5;410.5;348.9;472.0;2.0;926.4;614.7;410.5
2024.0;8.0;6.0;11.0;516.8;516.8;439.2;594.3;2.0;1128.4;805.8;516.8
2024.0;8.0;6.0;12.0;790.0;790.0;671.6;908.5;2.0;1255.4;927.7;790.0
2024.0;8.0;6.0;13.0;695.5;695.5;591.2;799.8;2.0;1298.7;969.5;695.5
2024.0;8.0;6.0;14.0;598.7;598.7;509.0;688.6;2.0;1255.4;927.7;598.7
